,0,1,index,host_since,host_response_time,host_response_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,zipcode,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,square_feet,guests_included,extra_people,minimum_maximum_nights,maximum_maximum_nights,number_of_reviews,review_scores_rating,instant_bookable,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,Essentials,Smoke detector,Heating,Hangers,Hair dryer,Wifi,Carbon monoxide detector,Shampoo,Iron,Kitchen,{TV,Laptop friendly workspace,Washer,Dryer,Fire extinguisher
4788,1.8819499580516885,-0.7003543379849745,4789.0,1970,2,28,1,1,1,10,1,3,1,14.0,3.0,6.0,8,1,1.0,3,12,12,73,98.0,2,1,1,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4789,-1.0485921366531694,-1.3655328792296817,4790.0,1970,3,1,2,1,1,2,1,2,1,6.0,1.5,3.0,3,1,1.0,3,42,42,73,100.0,2,1,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4790,0.1524371845781197,-0.8798728446749734,4791.0,1970,1,1,1,1,1,15,1,6,1,2.0,1.0,1.0,1,1,1.0,10,5,5,13,100.0,1,1,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
4791,-3.166179851801501,-0.9365785373083799,4792.0,1970,2,1,2,1,2,10,1,3,1,2.0,1.0,1.0,2,1,1.0,3,3,3,67,100.0,2,1,1,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
4792,-0.596483827101144,-0.5638945174509482,4793.0,1970,3,1,2,1,1,1,1,1,1,5.0,2.0,2.0,1,1,4.0,9,42,42,98,,1,1,1,1.0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0
4793,2.482053778176528,-0.608868920581626,4794.0,1970,2,1,1,1,1,15,1,1,2,3.0,2.5,1.0,1,1,2.0,14,3,3,21,97.0,2,1,1,3.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4794,-2.9204477365356087,-0.22026945536817052,4795.0,1970,2,1,2,1,2,3,1,1,1,3.0,1.0,1.0,2,1,1.0,3,23,23,67,100.0,2,1,1,102.0,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0
4795,0.058180871000352075,0.36636724793424585,4796.0,1970,2,1,1,1,1,2,1,9,1,4.0,1.0,1.0,1,1,2.0,33,109,109,30,96.0,2,1,1,3.0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
4796,-0.07768274503465644,-0.26051557640331385,4797.0,1970,3,7,2,1,1,18,1,14,2,4.0,2.0,1.0,1,1,1.0,3,104,103,98,,2,1,1,36.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4797,-2.7120286816116934,-0.8843405596486353,4798.0,1970,1,16,2,1,1,7,2,1,2,1.0,1.0,2.0,2,1,1.0,3,4,4,98,,1,1,1,1.0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0
4798,-1.8074790022166118,-1.123968881921799,4799.0,1970,2,1,1,1,2,1,1,6,1,4.0,1.0,0.0,1,1,1.0,3,29,29,388,98.0,2,1,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4799,-4.13893633950082,0.29705296578963847,4800.0,1970,2,1,1,1,1,26,2,1,1,2.0,1.0,1.0,2,1,1.0,3,5,5,67,100.0,1,1,1,248.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
4800,-4.191557975382525,0.34501305806516325,4801.0,1970,2,1,1,1,1,26,2,1,1,2.0,1.0,0.0,2,1,1.0,3,5,5,98,,1,1,1,248.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
4801,-4.181156858664974,0.35540577375143734,4802.0,1970,2,1,1,1,1,26,2,1,1,2.0,1.0,0.0,2,1,1.0,3,5,5,47,100.0,1,1,1,248.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
4802,-4.097989210434048,0.2057216136554923,4803.0,1970,2,1,1,1,1,26,2,1,1,2.0,1.0,1.0,2,1,1.0,3,5,5,67,100.0,1,1,1,248.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
4803,-4.117699212355255,0.2793115605130336,4804.0,1970,2,1,1,1,1,26,2,1,1,2.0,1.0,0.0,2,1,1.0,3,5,5,47,100.0,1,1,1,248.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
4804,-4.115000654035102,0.295994582932089,4805.0,1970,2,1,1,1,1,26,2,1,1,2.0,1.0,0.0,2,1,1.0,3,5,5,67,100.0,1,1,1,248.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
4805,-4.1659779476818475,0.35096084073942996,4806.0,1970,2,1,1,1,1,26,2,1,1,2.0,1.0,0.0,2,1,1.0,3,5,5,49,100.0,1,1,1,248.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
4806,-4.153239918710584,0.4502240564099378,4807.0,1970,2,1,1,1,1,26,2,1,1,2.0,1.0,0.0,2,1,1.0,3,5,5,67,60.0,1,1,1,248.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
4807,2.5262726943762783,-0.6257075178808623,4808.0,1970,2,1,1,1,1,15,1,1,2,3.0,2.5,1.0,1,1,2.0,14,3,3,143,99.0,2,1,1,3.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4808,-2.35714750293751,0.2764750254278434,4809.0,1970,2,1,2,1,2,5,1,1,1,2.0,1.0,0.0,2,1,1.0,3,5,5,49,87.0,1,1,1,102.0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0
4809,-0.5119208775990686,-0.6140228007844727,4810.0,1970,4,4,1,1,1,10,2,3,1,2.0,1.0,1.0,2,1,2.0,2,4,4,45,100.0,1,1,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4810,0.019017463116479106,-0.7960692870335685,4811.0,1970,2,1,1,1,2,11,1,2,2,2.0,1.0,1.0,2,1,1.0,3,12,12,191,96.0,2,1,1,3.0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,1
4811,2.6837477002839623,-0.7002261057952102,4812.0,1970,2,1,1,1,1,15,1,1,2,5.0,2.5,1.0,3,1,2.0,14,3,3,273,99.0,2,1,1,3.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4812,-0.6593067468035322,-0.1162869894176935,4813.0,1970,2,1,2,1,2,20,1,3,2,2.0,1.0,1.0,2,1,1.0,3,12,12,10,97.0,1,1,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4813,1.8335394403374472,-0.08047350483680996,4814.0,1970,2,1,1,1,2,10,1,3,2,1.0,1.0,1.0,2,1,1.0,3,6,6,124,99.0,1,1,1,3.0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
4814,0.25379517495358467,-0.8535497335610778,4815.0,1970,2,1,1,1,1,2,1,2,1,8.0,2.0,4.0,8,1,1.0,3,5,5,74,98.0,2,1,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
4815,2.298685603206357,-0.8278071070329475,4816.0,1970,2,28,1,1,1,10,1,3,1,6.0,2.0,0.0,1,1,1.0,3,12,12,14,100.0,2,1,1,5.0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
4816,-4.063566611155985,-0.7033760766074548,4817.0,1970,4,4,2,1,1,17,1,2,2,2.0,1.0,1.0,2,1,2.0,9,65,65,76,91.0,1,1,1,2.0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0
4817,-0.1276057740409458,-1.5035702200082117,4818.0,1970,2,1,2,1,2,15,2,2,2,2.0,1.0,1.0,2,1,1.0,3,6,6,3,89.0,2,1,1,4.0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1
4818,-0.012775119931842185,-0.740780459847907,4819.0,1970,2,1,2,1,2,3,1,1,2,2.0,1.0,1.0,2,1,1.0,1,12,12,80,98.0,1,1,1,2.0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1
4819,-0.7100854385015075,-1.290404757288741,4820.0,1970,2,7,2,1,1,15,1,2,2,2.0,2.0,1.0,2,1,1.0,11,12,12,67,100.0,1,1,1,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4820,-0.060932631392227,-1.1230664884440247,4821.0,1970,2,1,2,1,1,20,1,1,1,6.0,1.0,2.0,1,1,2.0,28,4,4,13,100.0,1,1,1,1.0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
4821,2.9149385028971393,-0.8923972001785037,4822.0,1970,2,1,1,1,2,7,1,6,1,4.0,1.0,2.0,1,1,1.0,3,13,13,3,99.0,1,1,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
4822,2.318503919419132,-0.6132825951850568,4823.0,1970,2,1,1,1,2,3,1,2,1,6.0,1.0,2.0,1,1,1.0,3,5,5,110,100.0,2,1,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
4823,2.0310465394521278,-1.0755605724462423,4824.0,1970,3,1,1,1,2,1,1,2,2,5.0,1.5,1.0,2,1,2.0,75,126,126,12,100.0,1,1,1,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4824,-1.811498599677725,-1.0596051553693877,4825.0,1970,2,3,1,1,1,3,1,3,1,4.0,1.0,2.0,1,1,2.0,12,1,1,18,99.0,2,1,1,1.0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
4825,3.402964227155092,-0.9605083669252459,4826.0,1970,2,1,1,1,2,3,1,2,1,4.0,1.0,2.0,3,1,1.0,3,5,5,16,100.0,2,1,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4826,0.009109919184383856,0.6597261064789445,4827.0,1970,2,1,1,1,1,2,1,2,1,4.0,1.5,2.0,1,1,4.0,47,109,109,67,80.0,1,1,1,3.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4827,1.653175813228902,-1.0694561163018388,4828.0,1970,2,1,1,1,2,1,1,1,1,3.0,1.0,2.0,1,1,1.0,3,5,5,80,100.0,1,1,1,1.0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1
4828,-2.7906907264378336,-0.103044585876435,4829.0,1970,2,1,2,1,1,5,1,1,1,5.0,2.0,2.0,1,1,1.0,3,5,5,67,100.0,1,1,1,37.0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
4829,-0.6824527290535636,-0.00487098801195196,4830.0,1970,3,7,2,1,1,18,1,14,2,2.0,1.0,0.0,2,1,1.0,3,29,29,49,93.0,2,1,1,36.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4830,-0.6264073691682182,-0.1116968480947837,4831.0,1970,3,7,2,1,1,18,1,14,2,2.0,1.0,0.0,2,1,1.0,3,24,24,47,100.0,2,1,1,36.0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
4831,1.7066453666628116,-1.344636965049814,4832.0,1970,2,1,1,1,2,23,1,2,2,2.0,1.0,1.0,2,1,1.0,3,21,21,289,96.0,2,1,1,3.0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0
4832,0.4872887198809699,-0.02684165923744051,4833.0,1970,2,1,2,1,2,17,1,1,1,4.0,1.0,1.0,1,1,1.0,3,21,21,259,97.0,2,1,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
4833,1.2227371717419857,-0.526490903869656,4834.0,1970,3,1,1,1,1,1,1,3,2,2.0,1.5,2.0,3,1,1.0,3,12,12,14,100.0,2,1,1,2.0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1
4834,0.49727526515442794,-0.6828271785072639,4835.0,1970,3,1,1,1,2,1,2,1,1,6.0,2.0,3.0,6,1,5.0,10,22,22,140,100.0,1,1,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4835,0.8165700614935286,-0.08679228273648626,4836.0,1970,4,4,2,1,1,20,1,1,1,2.0,1.0,1.0,2,1,1.0,3,5,5,58,98.0,1,1,1,1.0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0
4836,-2.8225249616442647,0.6965940048049146,4837.0,1970,2,1,2,1,2,5,1,1,1,2.0,1.0,0.0,2,1,1.0,3,23,23,98,,2,1,1,102.0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0
4837,-2.6848133784721573,0.6973649778385458,4838.0,1970,2,1,2,1,2,6,1,1,1,2.0,1.0,0.0,2,1,1.0,3,23,23,47,90.0,2,1,1,102.0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0
4838,-3.8225900973279185,0.7592476879893135,4839.0,1970,2,1,1,1,1,26,2,1,1,2.0,1.0,0.0,2,1,1.0,3,5,5,67,100.0,1,1,1,248.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
4839,-4.030539750172709,0.7187137374111798,4840.0,1970,2,1,1,1,1,26,2,1,1,2.0,1.0,0.0,2,1,1.0,3,5,5,67,100.0,1,1,1,248.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
4840,-3.97542014596382,0.7705632373066376,4841.0,1970,2,1,1,1,1,26,2,1,1,2.0,1.0,0.0,2,1,1.0,3,5,5,98,,1,1,1,248.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
4841,3.529292640325965,-0.020016895257784585,4842.0,1970,4,4,2,1,2,7,1,8,4,2.0,2.0,1.0,2,1,1.0,1,8,8,98,,2,1,1,5.0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
4842,3.545023565022459,-0.012176673783404235,4843.0,1970,4,4,2,1,2,7,1,8,4,4.0,2.0,1.0,6,1,1.0,34,8,8,98,,2,1,1,5.0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
4843,-2.230641953685282,-0.3914761827768282,4844.0,1970,4,4,2,1,1,5,1,3,1,6.0,2.0,2.0,1,1,1.0,3,32,32,76,100.0,1,1,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
4844,-0.7443573815642733,-1.0823638649846736,4845.0,1970,2,1,2,1,1,7,1,3,2,2.0,1.0,1.0,2,1,1.0,3,11,11,18,99.0,1,1,1,2.0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
4845,-1.191488691742635,1.0269513753870334,4846.0,1970,2,1,2,1,2,6,1,1,1,2.0,1.0,0.0,2,1,1.0,3,5,5,98,,1,1,1,102.0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0
4846,-1.2442269576855556,1.0639696860189252,4847.0,1970,2,1,2,1,2,6,1,1,1,2.0,1.0,0.0,2,1,1.0,3,5,5,67,100.0,1,1,1,102.0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0
4847,0.940893245206332,-0.7043813072228198,4848.0,1970,2,1,1,1,1,21,1,2,1,6.0,2.0,3.0,3,1,6.0,8,12,12,5,100.0,1,1,1,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
4848,2.1304705971944755,0.18671059712390578,4849.0,1970,3,7,2,1,2,20,1,2,2,1.0,5.0,1.0,2,1,1.0,3,39,39,67,80.0,1,1,1,16.0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
4849,2.76002914251782,0.08885836102068283,4850.0,1970,3,7,2,1,2,20,1,1,3,2.0,5.0,1.0,1,1,1.0,70,8,8,67,100.0,2,1,1,16.0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
4850,2.8214571531361257,0.2844326236397518,4851.0,1970,3,7,2,1,2,20,1,2,3,2.0,5.0,1.0,6,1,1.0,7,5,5,98,,1,1,1,16.0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
4851,-2.770278390495512,0.6603580864580986,4852.0,1970,2,1,2,1,2,20,1,1,1,2.0,1.0,0.0,2,1,1.0,3,23,23,67,20.0,1,1,1,102.0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0
4852,2.725161270425728,0.2491920986423284,4853.0,1970,2,1,2,1,2,5,1,1,2,2.0,5.0,1.0,2,1,1.0,1,8,8,98,,1,1,1,36.0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
4853,2.725161270425728,0.2491920986423284,4854.0,1970,2,1,2,1,2,5,1,1,2,2.0,5.0,1.0,2,1,1.0,1,8,8,67,100.0,1,1,1,36.0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
4854,2.6716828703598603,0.26563049836447644,4855.0,1970,2,1,2,1,2,5,1,2,2,1.0,5.0,1.0,2,1,1.0,3,132,132,67,40.0,1,1,1,36.0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
4855,2.725161270425728,0.2491920986423284,4856.0,1970,2,1,2,1,2,5,1,1,2,2.0,5.0,1.0,2,1,1.0,1,8,8,98,,1,1,1,36.0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
4856,-1.7846450243352623,1.1383068968431338,4857.0,1970,2,1,2,1,2,5,1,1,1,2.0,1.0,0.0,2,1,1.0,3,5,5,67,60.0,1,1,1,102.0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0
4857,-1.2931312311698746,0.9781802995375852,4858.0,1970,2,1,2,1,2,6,1,1,1,2.0,1.0,0.0,2,1,1.0,3,5,5,67,80.0,1,1,1,102.0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0
4858,-0.055298865076744266,-0.37120721793962447,4859.0,1970,2,1,2,1,2,27,1,2,2,1.0,1.0,1.0,2,1,2.0,12,12,12,111,99.0,2,1,1,4.0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1
4859,-0.37666089986275203,-0.05245665293411364,4860.0,1970,2,1,2,1,2,27,1,2,1,6.0,1.0,2.0,3,1,6.0,12,12,12,151,95.0,1,1,1,4.0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
4860,-0.6366306795657044,-0.3285420677213299,4861.0,1970,2,1,2,1,2,27,1,2,2,2.0,1.0,1.0,2,1,2.0,12,12,12,74,96.0,1,1,1,4.0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0
4861,-2.583399587505211,-0.09301127400255836,4862.0,1970,2,1,1,1,2,5,1,1,1,2.0,1.0,1.0,2,1,1.0,3,5,5,47,90.0,1,2,2,21.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4862,2.2671502090571845,-0.5265520759692935,4863.0,1970,2,1,1,1,2,3,1,2,2,2.0,1.0,1.0,2,1,1.0,14,6,6,72,97.0,1,1,1,4.0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1
4863,-2.967310908289679,-0.9102471198418511,4864.0,1970,2,1,2,1,2,4,1,1,1,4.0,2.0,2.0,3,1,4.0,12,5,5,140,95.0,2,1,1,1.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
4864,0.5398257665402709,-0.6010376077404275,4865.0,1970,3,1,2,1,2,9,1,4,1,6.0,2.0,3.0,6,1,1.0,3,42,42,47,100.0,1,1,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4865,-1.8045302495234845,-0.04521043278575955,4866.0,1970,2,1,2,1,2,3,1,2,1,4.0,1.0,2.0,1,1,1.0,3,6,6,5,85.0,1,1,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
4866,-1.233086826276348,-1.1401041056580905,4867.0,1970,2,1,1,1,1,12,1,2,2,2.0,1.5,1.0,1,1,3.0,2,46,46,98,,1,1,1,7.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
4867,-3.8379849748033608,0.38466159510919784,4868.0,1970,2,1,1,1,1,26,2,1,1,2.0,1.0,1.0,2,1,1.0,3,5,5,98,,1,1,1,248.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
4868,-4.246342912298722,0.2492506549352509,4869.0,1970,2,1,1,1,1,26,2,1,1,2.0,1.0,1.0,2,1,1.0,3,5,5,67,80.0,1,1,1,248.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
4869,-4.269068876701613,0.4508799597461449,4870.0,1970,2,1,1,1,1,26,2,1,1,2.0,1.0,0.0,2,1,1.0,3,5,5,67,100.0,1,1,1,248.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
4870,-4.233893445947671,0.3346162812839615,4871.0,1970,2,1,1,1,1,26,2,1,1,2.0,1.0,0.0,2,1,1.0,3,5,5,98,,1,1,1,248.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
4871,-4.36026879640449,0.20481291926076786,4872.0,1970,2,1,1,1,1,26,2,1,1,2.0,1.0,0.0,2,1,1.0,3,5,5,47,70.0,1,1,1,248.0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
4872,-1.850163493256647,-0.6064071868588408,4873.0,1970,2,1,1,1,2,10,1,1,1,3.0,1.0,1.0,1,1,1.0,3,141,141,49,87.0,2,1,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4873,-3.272608438311966,0.3738799542133361,4874.0,1970,2,1,2,1,2,3,1,1,1,2.0,1.0,0.0,2,1,1.0,3,8,8,49,100.0,2,1,1,102.0,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0
4874,0.737048524868225,-1.1846157021205743,4875.0,1970,2,1,2,1,2,2,1,11,2,6.0,1.0,2.0,8,1,2.0,11,5,5,140,97.0,2,1,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
4875,-0.2267933856427175,-0.4745386958356299,4876.0,1970,4,4,2,1,2,23,1,2,1,5.0,2.0,3.0,3,1,1.0,3,75,75,49,93.0,1,1,1,1.0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1
4876,2.4111511351010426,-0.7334439045158085,4877.0,1970,2,20,2,1,2,15,2,1,2,4.0,1.0,1.0,1,1,1.0,49,54,54,47,70.0,2,1,1,15.0,1,0,1,1,1,1,0,1,0,1,0,1,1,0,0
4877,1.4639332339151634,-0.23502359832588643,4878.0,1970,2,1,2,1,1,20,1,1,2,2.0,1.0,1.0,2,1,1.0,3,18,18,196,91.0,2,1,1,3.0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
4878,0.24506316922084118,-1.096128395311629,4879.0,1970,4,4,2,1,1,10,1,3,1,7.0,2.0,4.0,8,1,1.0,3,121,121,67,100.0,2,1,1,1.0,1,0,1,1,0,1,0,1,0,1,1,1,1,1,0
4879,3.568081363170407,-0.07324738578570177,4880.0,1970,2,1,2,1,1,11,1,3,2,2.0,1.0,1.0,2,1,1.0,3,49,49,241,97.0,2,1,1,2.0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
4880,1.187775867854813,-0.6831795578525194,4881.0,1970,3,1,2,1,2,23,1,6,1,2.0,1.0,1.0,2,1,1.0,3,33,33,43,91.0,1,1,1,1.0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
4881,2.4055954440954523,-0.36140920869552645,4882.0,1970,2,1,1,1,2,3,1,1,1,3.0,1.0,1.0,1,1,2.0,14,5,5,45,100.0,1,1,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
4882,-2.20045775661977,-0.8171063228781748,4883.0,1970,2,1,1,1,2,3,1,3,1,3.0,1.0,1.0,2,1,1.0,3,69,69,73,98.0,1,1,1,1.0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0
4883,-0.6650466476753052,-1.1988665447961253,4884.0,1970,4,4,2,1,2,3,1,2,1,3.0,1.5,2.0,1,1,4.0,10,4,4,98,,1,1,1,1.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
4884,1.3388022177305294,-0.19750926834200344,4885.0,1970,2,1,1,1,1,1,1,3,1,4.0,2.5,2.0,3,1,1.0,3,12,12,4,100.0,2,1,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4885,-3.5749437358256455,0.40748906599422563,4886.0,1970,2,1,2,1,2,6,1,1,1,2.0,1.0,0.0,2,1,1.0,3,8,8,98,,1,1,1,102.0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0
4886,-3.697596872384772,-0.7792867517649922,4887.0,1970,4,4,2,1,2,4,2,2,2,1.0,1.0,1.0,2,1,1.0,9,32,32,76,100.0,1,1,1,1.0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
4887,-0.7304325874524009,-0.08633989959956448,4888.0,1970,3,7,2,1,1,18,1,14,2,4.0,2.0,1.0,1,1,1.0,3,104,103,67,100.0,2,1,1,36.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4888,-0.31222505165504644,-0.020308525516112286,4889.0,1970,3,7,2,1,1,18,1,14,2,2.0,1.0,1.0,1,1,1.0,3,101,100,67,100.0,2,1,1,36.0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
4889,-0.5216562668459181,-0.6034096163585999,4890.0,1970,2,1,1,1,2,17,1,2,2,2.0,1.0,1.0,1,1,1.0,2,32,32,227,95.0,1,1,1,2.0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0
4890,3.545023565022459,-0.012176673783404235,4891.0,1970,4,4,2,1,2,7,1,8,4,3.0,2.0,1.0,1,1,1.0,70,8,8,98,,2,1,1,5.0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
4891,3.372983875525725,0.006234618580866694,4892.0,1970,4,4,2,1,2,7,1,8,4,3.0,3.0,1.0,1,1,1.0,70,8,8,98,,2,1,1,5.0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
4892,2.702102017031364,-0.31049769705237196,4893.0,1970,2,1,1,1,1,5,1,2,2,2.0,1.5,1.0,2,1,2.0,8,21,21,95,99.0,1,1,1,3.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4893,3.7072117772425166,-0.5046428133819397,4894.0,1970,2,1,2,1,2,6,2,1,1,4.0,1.0,2.0,1,1,2.0,14,13,13,152,94.0,1,1,1,1.0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1
4894,-1.42792486954243,0.698899220071069,4895.0,1970,2,1,2,1,2,6,1,1,1,2.0,1.0,0.0,2,1,1.0,3,5,5,47,60.0,1,1,1,102.0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0
4895,-0.03787983173624499,-0.20302480148010016,4896.0,1970,3,7,2,1,1,18,2,14,1,4.0,2.0,1.0,1,1,1.0,3,47,47,67,100.0,2,1,1,36.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4896,-0.5574140964482392,-0.3287719758984579,4897.0,1970,3,7,2,1,1,18,1,14,2,4.0,2.0,1.0,1,1,1.0,3,104,103,67,100.0,2,1,1,36.0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0
4897,0.6586865551997844,-0.6236634137413621,4898.0,1970,2,18,1,1,1,7,1,2,2,1.0,1.0,1.0,2,1,1.0,3,6,6,132,99.0,2,1,1,4.0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1
4898,-4.227573253389825,-0.647203721906061,4899.0,1970,3,25,1,1,2,5,1,1,1,1.0,1.0,1.0,2,1,1.0,3,8,8,49,100.0,1,1,1,1.0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,0
4899,0.0027756439770066713,0.33073793515688615,4900.0,1970,2,1,2,1,2,18,1,1,1,7.0,1.5,3.0,3,1,6.0,17,5,5,67,,1,1,1,5.0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
4900,-0.34542096777912545,0.6190443287156436,4901.0,1970,2,1,2,1,2,18,1,1,1,4.0,1.0,2.0,1,1,4.0,17,5,5,49,93.0,1,1,1,5.0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1
4901,1.7024218437293015,-0.2580243007695205,4902.0,1970,4,4,2,1,2,17,1,2,1,6.0,1.0,3.0,8,1,1.0,3,23,23,98,,2,1,1,1.0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
4902,2.725161270425728,0.2491920986423284,4903.0,1970,2,1,2,1,2,5,1,1,2,2.0,5.0,1.0,2,1,1.0,1,8,8,67,100.0,1,1,1,36.0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
